  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  2224               526.02      0.84      0.21
  2225                95.05      0.61      0.27
  2228              -185.01      1.18      0.93
  2229               138.26      0.88      0.54
  2230               158.39      1.01      0.70
  2231                86.90      0.55      0.23
  2232              -172.93      1.10      0.82
  2233                 7.57      0.05      0.00
  2234              -115.17      0.33      0.06
  2235               -11.59      0.07      0.01
  2236               109.83      0.31      0.05
  2237               -41.14      0.26      0.06
  2238               -57.45      0.37      0.11
  2240               -91.84      0.26      0.03
  2241               124.03      0.79      0.44
  2242               133.67      0.38      0.07
  2243              -111.95      0.71      0.37
  2244              -115.97      0.74      0.39
  2245                 0.00      0.00      0.00
  2246              -120.00      0.77      0.42
  2247                13.17      0.08      0.02
  2248               149.63      0.96      0.63
  2249              -161.47      1.03      0.72
  2250                 6.50      0.04      0.00
  2251                 9.04      0.06      0.01
  2252              -146.92      0.94      0.61
  2253                23.92      0.15      0.02
  2255                -3.05      0.02      0.00
  2256                 2.47      0.02      0.00
  2257               -16.11      0.10      0.01
  2258               955.31      1.52      0.63
  2259               -22.62      0.14      0.02
  2260               165.20      0.47      0.10
  2261               119.20      0.34      0.06
  2262                19.15      0.12      0.01
  2263              -129.64      0.37      0.06
  2264                 4.03      0.03      0.00
  2266                73.83      0.21      0.02
  2267                57.96      0.37      0.11
  2269                 1.56      0.01      0.00
  2270                31.23      0.20      0.04
  2271              -145.60      0.93      0.60
  2273               138.80      0.39      0.07
  7012                 8.43      0.05      0.00
  7013               -77.56      0.22      0.02
  7014                85.18      0.54      0.22
  7016              1097.94      0.78      0.11
  7017                33.60      0.21      0.04
  7018                 8.44      0.05      0.01
  7021                32.57      0.21      0.04
  7022                26.00      0.17      0.02
  7023                24.47      0.16      0.02
  7025                 4.40      0.03      0.00
  7028               -32.08      0.20      0.03
  7045                 8.44      0.05      0.00
  7051               -17.16      0.11      0.01
  7070                41.11      0.26      0.06
  7074                19.62      0.13      0.01
  7076               -23.94      0.15      0.02
  7077               -34.53      0.22      0.04
  7078               -31.80      0.20      0.04
  7079               -89.48      0.57      0.24
  7080                41.96      0.27      0.06
  7081               -33.98      0.22      0.04
  7082               -70.59      0.45      0.16
  7083               -24.24      0.15      0.02
  7084              -123.88      0.79      0.44
  7085               -63.22      0.40      0.13
  7086               -92.82      0.59      0.26
  7087               -73.12      0.47      0.17
  7088              -153.21      0.98      0.66
  7089               -82.38      0.53      0.21
  7090              -116.05      0.74      0.39
  7091                90.43      0.58      0.25
  7092               -34.05      0.22      0.04
  7093               -68.42      0.44      0.15
  7094               -77.38      0.49      0.19
  7095              -204.59      1.31      1.12
  7096              -229.91      1.47      1.39
  7097              -144.73      0.92      0.59
  7098               398.65      0.28      0.02
  7099              -356.47      2.28      3.14
  7100                 0.00      0.00      0.00
  7101                 8.44      0.05      0.00
  7108                 8.44      0.05      0.00
  7109               -20.12      0.13      0.01
  7110               -29.86      0.19      0.03
  7112                 1.04      0.01      0.00
  7113                42.88      0.27      0.06
  7114                24.39      0.16      0.02
  7115                49.64      0.32      0.08
  7116               -50.27      0.32      0.08
  7117               -39.49      0.25      0.05
  7118                 9.71      0.06      0.00
  7119               -10.59      0.07      0.00
  7120                17.26      0.11      0.01
  7121                69.51      0.44      0.15
  7122                64.17      0.41      0.13
  7123               -27.66      0.18      0.03
  7124                 1.61      0.01      0.00
  7125                68.75      0.44      0.15
  7126               -13.04      0.08      0.01
  7127               -10.41      0.07      0.00
  7128               -39.19      0.25      0.05
  7129                55.23      0.35      0.10
  7130              -111.29      0.71      0.36
  7131               -19.50      0.12      0.01
  7132              -132.19      0.84      0.50
  7133              -145.10      0.93      0.59
  7134               -42.77      0.27      0.06
  7135                14.43      0.09      0.01
  7136               -10.20      0.07      0.00
  7137               -27.50      0.18      0.03
  7138                 8.86      0.06      0.00
  7139              -147.09      0.94      0.61
  7140               -30.85      0.20      0.03
  7141               -75.15      0.48      0.18
  7142               -55.07      0.35      0.10
  7143                54.57      0.35      0.10
  7144                -0.56      0.00      0.00
  7145                26.75      0.17      0.03
  7146               -17.41      0.11      0.01
  7147               -67.28      0.43      0.14
  7148               -65.14      0.42      0.13
  7149               -46.32      0.30      0.07
  7150               -44.18      0.28      0.07
  7151               -77.43      0.49      0.18
  7152               -24.82      0.16      0.02
  7153                29.82      0.19      0.03
  7154                35.72      0.23      0.04
  7155               -21.67      0.14      0.02
  7156                82.68      0.53      0.21
  7157               123.76      0.79      0.44
  7158               -73.13      0.47      0.17
  7159               -76.42      0.49      0.18
  7160                63.20      0.40      0.13
  7161                47.47      0.30      0.07
  7162              -101.59      0.65      0.31
  7163               -64.71      0.41      0.13
  7164                14.96      0.10      0.01
  7165                94.52      0.60      0.27
  7166               -96.44      0.62      0.28
  7167               -47.50      0.30      0.08
  7168               -48.65      0.31      0.08
  7169               -35.08      0.22      0.04
  7170               -75.21      0.48      0.18
  7171                -5.71      0.04      0.00
  7172               155.49      0.99      0.67
  7173               -96.55      0.62      0.28
  7174               -65.81      0.42      0.14
  7175               -30.44      0.19      0.03
  7176              -142.70      0.91      0.58
  7177               304.09      1.94      2.34
  7178               -44.97      0.29      0.07
  7180               108.30      0.69      0.34
  7181               225.38      1.44      1.34
  7182               699.78      1.99      1.45
  7183               208.44      1.33      1.16
  7184                86.82      0.55      0.23
  7185                92.68      0.59      0.26
